,tweet
176,"RT @rula_z: @GMajadli This is the story of every #Palestinian living under occupation. 

This is why no amount of oppression by #ApartheidI…"
177,RT @TarikCyrilAmar: I detest fellow-Germans who think they can atone for THEIR #Holocaust guilt by withholding solidarity from and helping…
178,"RT @NesmaJa97: No caption needed 💔
Here is #Palestine, here is the pain .. 💔😭

#IsraeliCrimes
#ShireenAbuAqla https://t.co/AtMd2ogVU7"
179,".@Keir_Starmer @DavidLammy  You're paid to hold the Tories and @trussliz to account 🧐👇🏽
#FreePalestine 
#ApartheidIsrael https://t.co/YWVpJHm9GD"
180,"RT @saralubaba: Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
181,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
182,RT @MCAOps: Janna Jihad: ''The #Zionist are not going to stop us from speaking the truth and informing the world about what is going on. We…
183,"Hundreds of Palestinians, including journalists &amp; intellectuals, have signed a petition calling on Al Jazeera to stop hosting Israeli officials on the channel after veteran correspondent #ShireenAbuAkleh was killed by Israeli troops. https://t.co/pXyPXoknJY #BDS #Israel"
184,"RT @SocialistAnyDay: Anti-Zionist Jews marching in the streets of Brooklyn - New York City, in solidarity with the Palestinian people, to p…"
185,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
186,"RT @dimitrilascaris: Israeli journalist Gideon Levy:

“Abu Akleh died a hero, doing her job. She was a braver journalist than all Israeli j…"
187,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
188,"RT @SocialistAnyDay: Anti-Zionist Jews marching in the streets of Brooklyn - New York City, in solidarity with the Palestinian people, to p…"
189,"@BorisOttawa @MaiddeOrleans @IDF @just_whatever You can deny history all you want but the genocide is well documented. In the age of the internet, the crimes committed by Israel are not as easy to conceal. The entire world is now waking up and realizing the reality of this settler project known as “Israel” #EndIsraeliApartheid"
190,"RT @SocialistAnyDay: Anti-Zionist Jews marching in the streets of Brooklyn - New York City, in solidarity with the Palestinian people, to p…"
191,"RT @emilcyc: #Nakba74 
#FreePalestine 
We need to remember a complete genocide and apartheid is still taking place in Palestinian occupied…"
192,"RT @caribbean_pal: Today, we commemorate 74 years of the AL NAKBA, one of the most devastating events that international oppression left on…"
193,"RT @TheLast007: #FreePalestine 🇵🇸
#IsraeliCrimes
#OpIsrael
#Anonymous

Just seconds before, this horde of Israeli police was violently atta…"
194,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
195,@bds_vancouver We should have more organized events regularly happen to bring awareness about the #ApartheidIsrael
196,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
197,RT @peacenotwar786: Hell waiting for #Israeli  murders #IsraeliCrimes https://t.co/AzMxxc5Xth
198,"RT @saralubaba: Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
199,"@Robersureshot @mehdirhasan #IsraeliCrimes   Israel. Is a terrorist entity occupied Palestinian for 74 years, resistance is legitimate! Play another game man!"
200,"RT @Taysirbalbisi: Don't lose the key until you go back to your homeland
#Nakba74 
#FreePalestine from #ApartheidIsrael https://t.co/XQ69Zf…"
201,@H55JI @hebh_jamal @RamsyKilani ...yup: in the year when #ApartheidIsrael killed over 500 children in#Gaza in only 50 days of bombing: https://t.co/7k5O1LEyL8
202,"RT @dimitrilascaris: Israeli journalist Gideon Levy:

“Abu Akleh died a hero, doing her job. She was a braver journalist than all Israeli j…"
203,"RT @BDSmovement: #BDS Pressure Works!

@HP-branded companies end major contracts with apartheid Israel, including Aviv System for populatio…"
204,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
205,"RT @InsideArabia: We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israe…"
206,RT @ipsc48: 🇵🇸 Our former Chairperson Fatin Al Tamimi speaking yesterday at @AmnestyIreland's launch of their Picnics Against Apartheid yes…
207,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
208,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
209,"Great news for the Druze minority in #ApartheidIsrael, there’s a call to lift them up from their official 2nd class citizen category 🙄 https://t.co/DtyGJhwhA6"
210,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
211,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
212,"RT @caribbean_pal: Today, we commemorate 74 years of the AL NAKBA, one of the most devastating events that international oppression left on…"
213,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
214,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
215,"RT @sswpzim: We wait for the “Christian right” in America to express their outrage at an American citizen, a Christian woman, having mourne…"
216,#Palestine your Seventh Generation came out in Brooklyn today! FULL FORCE !! #FreePalestine #LandBack 🙏🏾⚡️🪶🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 Honored to have shut the streets down with y’all🔥💫🤞🏽 #SherineAbuAqleh #Nakba74 #IsraeliCrimes https://t.co/vZN97AxapG
217,RT @Harley_Ride: Journalists like Shireen Abu Akleh are repeatedly targeted for reporting the reality of this brutal occupation. The silenc…
218,"RT @dimitrilascaris: Israeli journalist Gideon Levy:

“Abu Akleh died a hero, doing her job. She was a braver journalist than all Israeli j…"
219,"RT @alhaq_org: Earlier today, Israeli settler-colonial &amp; apartheid regime demolished a two story home belonging to Al Rajabi family in #Sil…"
220,"RT @rula_z: @GMajadli This is the story of every #Palestinian living under occupation. 

This is why no amount of oppression by #ApartheidI…"
221,"RT @TheLast007: #FreePalestine 🇵🇸
#IsraeliCrimes
#OpIsrael
#Anonymous

Just seconds before, this horde of Israeli police was violently atta…"
222,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
223,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
224,"RT @LatuffCartoons: For #Israel, it's not enough to have shot dead Palestinian journalist #ShireenAbuAkleh.
It's necessary to brutalize the…"
225,RT @Harley_Ride: Journalists like Shireen Abu Akleh are repeatedly targeted for reporting the reality of this brutal occupation. The silenc…
226,"RT @dimitrilascaris: Israeli journalist Gideon Levy:

“Abu Akleh died a hero, doing her job. She was a braver journalist than all Israeli j…"
227,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
228,"RT @peoplesdispatch: On #NakbaDay we remember the crimes perpetrated by the Zionist colonial regime against the Palestinian people, as well…"
229,"RT @Simon_A_Wood: Let's build the movement to #BoycottIsrael:
https://t.co/ddJG95kFJL @BDSmovement

#BidenSupportsGenocide #StopArmingIsrae…"
230,"Let's build the movement to #BoycottIsrael:
https://t.co/ddJG95kFJL @BDSmovement

#BidenSupportsGenocide #StopArmingIsrael #Palestine #Israel #ApartheidIsrael #ApartheidIsNotSecurity #zionism #colonialism #imperialism #racism #WarCrimes #IsraeliCrimes #Gaza #FreePalestine https://t.co/DMXz5KbVsV"
231,"RT @Simon_A_Wood: @boeknow @amymacsouthbris @IndigenousX Let's build the movement to #BoycottIsrael:
https://t.co/ddJG95kFJL @BDSmovement…"
232,"RT @SocialistAnyDay: Anti-Zionist Jews marching in the streets of Brooklyn - New York City, in solidarity with the Palestinian people, to p…"
233,"@boeknow @amymacsouthbris @IndigenousX Let's build the movement to #BoycottIsrael:
https://t.co/ddJG95kFJL @BDSmovement

#BidenSupportsGenocide #StopArmingIsrael #Palestine #Israel #ApartheidIsrael #ApartheidIsNotSecurity #zionism #colonialism #imperialism #racism #WarCrimes #IsraeliCrimes #Gaza #FreePalestine https://t.co/xj5Jadyhf4"
234,"A US-based Pakistani journalist, @_AhmedQuraishi is pretending to represent #Pakistan in Israel. He has recently visited #Israel declaring the resistive forces as suspicious.
Evry 🇵🇰i shd raise his voice against this bastard. #ShameOnYou
#اسرائیل_نامنظور  #IsraeliCrimes https://t.co/5nzMgJeyhq"
235,"""What is the #Nakba? 
Every year on May 15, Palestinians around the world mark the Nakba, or catastrophe, referring to the ethnic cleansing of #Palestine in 1948."" Read more about #Nakba74 in @AJEnglish 
#ApartheidIsrael
https://t.co/ZeHyxdCdYh"
236,"RT @rula_z: @yarahawari This is the story of every #Palestinian living under occupation. 

This is why no amount of oppression by #Aparthei…"
237,RT @MCAOps: Janna Jihad: ''The #Zionist are not going to stop us from speaking the truth and informing the world about what is going on. We…
238,"RT @dido_corleon: #ShireenAbuAkleh 
You would understand the #Inhumanity by #ApartheidIsrael #Zionists when you understand their mentality…"
239,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
240,"RT @SocialistAnyDay: Anti-Zionist Jews marching in the streets of Brooklyn - New York City, in solidarity with the Palestinian people, to p…"
241,"Write letter to @JustinTrudeau express rage at killing of #ShireenAbuAqla and Canadian silence &amp; complicity. End Canadian Support for Israeli military. #NoIDF4Canadians #Accountability #IsraeliCrimes 
 https://t.co/3wd1EjJfiz"
242,"@Isaac_Balbin @JalalAK_jojo When an independent, international organisation officially states your country practises apartheid but you continue live to in denial. @amnesty

Good luck with that. #ApartheidIsrael"
243,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
244,"RT @caribbean_pal: Today, we commemorate 74 years of the AL NAKBA, one of the most devastating events that international oppression left on…"
245,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
246,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
247,"RT @zoolooy: @AliAbunimah ""On 21 July 2014 an Israeli rocket hit the Al-Salam tower in #Gaza City and killed, among others, German citizen…"
248,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
249,"RT @emaNoN_7384: #press #ShireenAbuAkleh #IsraeliCrimes #palestine

War crimes continue.. https://t.co/qfzdraKKVR"
250,"RT @dimitrilascaris: Israeli journalist Gideon Levy:

“Abu Akleh died a hero, doing her job. She was a braver journalist than all Israeli j…"
251,"Tik fucking tok, why?. @tiktok_us for #Apartheid?. #ApartheidIsrael https://t.co/HFVcyd7TyU"
252,"RT @mmeenaakshii: Nakba 74, good reminder to check in on your local arts institutions’ commitment to #BDS. #VivaPalestina"
253,RT @RobertR41182121: Palestine real estate properties and land stolen by the satanic #ZIONAZI apartheid land stealing &amp; human rights violat…
254,"RT @AmnestyUK: 74 years since the #Nakba, home demolitions and forced evictions continue to be the reality for millions of Palestinians liv…"
255,"RT @SocialistAnyDay: Anti-Zionist Jews marching in the streets of Brooklyn - New York City, in solidarity with the Palestinian people, to p…"
256,#Gaza the Worlds Biggest 'Open Air Prison' thanks to #ApartheidIsrael  ... #BDS https://t.co/9SfuGMQ0ox
257,"RT @freedompalest1: 74 years of Nakba is enough! Time to let the refugees return

#Nakba74
#IsraeliCrimes https://t.co/RREi3Kvac9"
258,"RT @SocialistAnyDay: Anti-Zionist Jews marching in the streets of Brooklyn - New York City, in solidarity with the Palestinian people, to p…"
259,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
260,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
261,"RT @caribbean_pal: Today, we commemorate 74 years of the AL NAKBA, one of the most devastating events that international oppression left on…"
262,"RT @dimitrilascaris: Israeli journalist Gideon Levy:

“Abu Akleh died a hero, doing her job. She was a braver journalist than all Israeli j…"
263,"RT @M9_Mohmmed: Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/VGVoRDjDMg"
264,"RT @AmnestyUK: 74 years since the #Nakba, home demolitions and forced evictions continue to be the reality for millions of Palestinians liv…"
265,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
266,"RT @dimitrilascaris: Israeli journalist Gideon Levy:

“Abu Akleh died a hero, doing her job. She was a braver journalist than all Israeli j…"
267,"RT @ChristineJameis: Amnesty's Executive Director in Ireland Colm O'Gorman speaks about Amnesty's report on Israel's apartheid, that has bu…"
268,"RT @GazaEssa: New Yorkers mark Nakba Day, rage against Palestinian journalist's murder

#BoycottIsrael #BDS #BoycottIsraelGoods #BoycottIsr…"
269,"RT @M_Taqiabbas110: “Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZP…"
270,"RT @peoplesdispatch: On #NakbaDay we remember the crimes perpetrated by the Zionist colonial regime against the Palestinian people, as well…"
