,tweet
5508,"Fantastic to see this
tribute to #ShireenAbuAkleh in #Derry
Thanks to @derrybranch for the pic #IPSC #Ireland #JusticeForShireen
#ShireenAbuAkleh #FreePalestine
#Palestine #Solidarity #BDS https://t.co/6zGXK6Yp0W"
5509,"I always thought how Germans try to smear pro-Palestine activists as ""Israel-Haters"" was silly.

But today, with the racist ban on all #Nakba74 events in Berlin I proudly say:

I am an #ApartheidIsrael-hater 😬

What's not to hate about 🇮🇱's  violent injustice?
#NeinZuRepression https://t.co/83HhLQQFZF"
5510,"#FreePalestine #BDS
#Palestine #Justice4Shireen
""The International Criminal Court @IntlCrimCourt 
must fully investigate Israel's murder
of #ShireenAbuAkleh &amp; hold those who perpetrated the crime, those who issued the orders,&amp; the entire
political leadership of Israel accountable https://t.co/4Rvt0mYbYn"
5511,"Goodbye Shireen Abu
Akleh..
We will continue on the path you started. Your spirit and voice will live
on forever. #ShireenAbuAkleh #FreePalestine #BDS #JournalismIsNotACrime #IsraeliCrimes https://t.co/EYdGs3eSP5"
5512,"#Manchester, #England reminding the World about #IsraelWarCrimes by #apartheidIsrael during the #Nakba https://t.co/v1kMzOB2Dg"
5513,"🇵🇸🗝  #NakbaDay

Standing in #Solidarity with the Palestinian people struggling fir freedom, justice, equality and return. 🇵🇸✌️

Inniu &amp; gach lá. 

Seasann muid le chéile do chothrom na féinne.

#RightofReturn #nakba74 #cearta #BDS #EndApartheid #FreePalestine
#justiceforshireen https://t.co/aLmmpLtpUu"
5514,"@socialiststeve6 Not a question when you feed the #IsraeliTerrorists occupying #Palestine with 💰💰💰💰💰
#NakbaDay #FreePalestine #BDS https://t.co/QAeFX6I4dC"
5515,"Today, Palestinians worldwide mark #Nakba (""Catastrophe"") when about a million Palestinians were violently displaced from their ancestral lands and homes to create the state of Israel. 
#NakbaDay #Nakba74 #FreePalestine #EndIsraeliApartheid https://t.co/9pmDrN1QTc"
5516,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
5517,#Nakba #Berlin does #Germany need a history lesson on what leads to silencing protest? #Facism #EndOccupation #ApartheidIsrael #FreePalestine #SaveSilwan  #SaveBeita #SaveGaza #SaveLifta https://t.co/3ROeqi0G4s
5518,What do you say @Keir_Starmer? Are you for or against #apartheid? #StarmersLabour #ApartheidIsrael https://t.co/6RdEIyxDFv
5519,Today is #Nakba day. Nakba means 'catastrophe' in Arabic. It describes the massacre and expulsion of Palestinians from their homes and homeland 74 years ago. It describes the ongoing massacre and expulsion of Palestinians today.  #IsraeliCrimes #ShireenAbuAqla #النكبه٧٤ #النكبة https://t.co/eBsPE3cWBy
5520,"#Zionist talking points about the #Nakba: First, deny it because #Palestinians don't exist; second, they were there, but they left voluntarily, so they can't ask to return; third, sure, we drove them out, but they were bent on #genocide so expulsion was just. #ApartheidIsrael"
5521,"🔥🙏🏾🥳🇵🇸✊🏾#ApartheidIsrael understand something, corrupt politicians and governments may aid you! Humanity is against and so you will not last like The Roman Empire, the British colonialism &amp; French colonialism in North Africa! Neo Nazi Zionist Israhell will end! https://t.co/tx9DmMDfLR"
5522,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5523,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
5524,Murdered by #ApartheidIsrael in a holy place while we @govdotie fund and support #IsraeliCrimes through @EUinIsrael. Time to SUPPORT #BDSMovement https://t.co/ToeugOpiwD
5525,"Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/VGVoRDjDMg"
5526,get #StopTheNakba as it has never stopped #FreePalestine #ApartheidIsrael
5527,"@nadhimzahawi #BDS 
#ApartheidIsrael 
#FreePalestine 

You can cut all the Flowers but you cant stop Spring coming. https://t.co/ZQX3lgRPkJ"
5528,"Events were held
in #derry by Derry &amp; North West Branch of NUJ to protest the murder of their comrade #ShireenAbuAkleh
by #Israel while doing her job as a #journalist.
The crowd marched to mark the 74th Anniversary of the #Nakba
#endisraeliapartheid
#usticeforshireen https://t.co/HpQxnS6j3H"
5529,#Nakba #Berlin does #Germany need a history lesson on what leads to silencing protest? #Facism #EndOccupation #ApartheidIsrael #FreePalestine #SaveSilwan  #SaveBeita #SaveGaza #SaveLifta https://t.co/RfzSwhPFHy
5530,"“What happened during #Shereen_Abu_Aqleh funeral is a reminder that she was a household name here in life and a Palestinian national icon now in death”

STOP #ApartheidIsrael
FREE #Palestine https://t.co/BCwbhzf34F"
5531,"Now Nazi police arresting muslims &amp; palestine supporters to show jews they are semite people &amp; becoming Apartheid illigal state &amp; genocide supporters like Zionists &amp; Islamophobes
#FreePalestine #SavePalestine #fuckisrael #fucknazis #Islamophobia #MuslimLivesMatter #IsraeliCrimes https://t.co/OBuAFWxkQ2"
5532,"Now Nazi police arresting muslims &amp; palestine supporters to show jews they are semite people &amp; becoming Apartheid illigal state &amp; genocide supporters like Zionists &amp; Islamophobes
#FreePalestine #SavePalestine #fuckisrael #fucknazis #Islamophobia #MuslimLivesMatter #IsraeliCrimes https://t.co/OBuAFWxkQ2"
5533,"Two prisoners continue their open-ended hunger strike in protest of the administrative detention without charge or trial by the Israeli occupation, Khalil Awawda (74 days) and Raed Rayan (39 days).
Speak Up!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5534,@gomiriam63 The alleged Mossad Operation in which an English Zionist was entirely blamed for the slaughter of 40+ Norwegian leader's children is truly horrific. It appears intended to prevent other nations from deinvesting in Apartheid Israel and supporting #BDS.
5535,"I woke up today on the terrible news of the murder of Martyr #ShereenAbuAqleh. I feel devastated. She was a journalist, she was in duty, unarmed, and doing what she did her entire life: Showing the real face of #IsraeliCrimes.
A #Zionist soldier shot her directly on her head. https://t.co/Ha4lQHh0rr"
5536,"A mural was painted today in Aida refugee camp, north of Bethlehem, in commemoration of the 74th anniversary of the #Nakba and in protest of Israel's cold-blooded murder of slain journalist #ShireenAbuAqla.

#ShireenAbuAqla #ShireenAbuAkleh #Nakba74 #FreePalestine #IsraeliCrimes https://t.co/Zbot1yzy9u"
5537,#ShireenAbuAkleh The #Truth is the opposite of what the #Zionist #ApartheidIsrael government is saying!  It is all #IsraelWarCrimes https://t.co/iBLw2vv5Qi
5538,"#Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police force. For #Zionism to succeed, the #Palestinians must forget. We haven’t and we won’t. All 14 million of us. We will return and #Apartheid will end. https://t.co/qadFxpoWnM"
5539,"Two prisoners continue their open-ended hunger strike in protest of the administrative detention without charge or trial by the Israeli occupation, Khalil Awawda (74 days) and Raed Rayan (39 days).
Speak Up!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5540,"Palestinians are still the same maverick, independent resilient spirits that can't be mollify by anything but Independence #IsraeliCrimes #PalestineUnderAttack #PalestinianGenocide #IsraelTerroristState 
#اسرائیل_نامنظور"
5541,"In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishment of Israel, in what is called the #Nakba - ‘the catastrophe’. 

74 years later, the Nakba continues..
#FreePalestine 🗝️🇵🇸 #BDS
https://t.co/vO19oSxVom"
5542,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
5543,"No one should be proud of our strength, we will come back again and take back our motherland🇵🇸.
    Allah is with us
#Nakba74 #NakbaDay #FreePalestine #PalestineUnderAttack #PalestineWillBeFree #PalestinianLivesMatter #BoycottIsrael #فلسطين #يوم_النكبة74   #ىوم_النكبة https://t.co/MeFQHnpSww"
5544,"@nadhimzahawi #BDS 
#ApartheidIsrael 
#FreePalestine 

You can cut all the Flowers but you cant stop Spring coming. https://t.co/ZQX3lgRPkJ"
5545,"And the American Empire has supported #ApartheidIsrael from day 1!
YOU are part of the problem @POTUS @WhiteHouse @TheDemocrats @HouseDemocrats @SenateDems 
 @AOC @Ilhan @RepRashida @RepJayapal @RepPressley @CoriBush @JamaalBowmanNY #CrimesAgainstHumanity https://t.co/h1soZnIz45"
5546,"The Prisoner's Club clarified that the prison administration returned the prisoner Khalil Awawdeh to Ramle prison after it had recently transferred him to ""Asaf Harofeh"" hospital due to the deterioration of his health conditio
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5547,"Israel is an apartheid state. #BDS
https://t.co/1TXtz9GAmo"
5548,"The Palestine 'never existed' narrative is the one the @adl and @aipac support and fund through #aprtheidisrael #BDS these and all orgs like them until Palestine is free from the river to the sea!!

#NakbaDay #Nakba74 #OngoingNakba https://t.co/YCo56qrbMF"
5549,"And thus #Israel was ILLEGALLY created.. #Nakba

#IsraeliTerrorism https://t.co/IBnozh8nll"
5550,"Prisoner Khalil suffers from critical health conditions,as he suffers from damage of the nerves of the hands and feet and he is unable to move them,in addition to the nerves of the eyes,and he lost more than 18kg of his weight.
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5551,@swilkinsonbc Bloody sick F**k Israeli terrorists are at again. Israel has NOTHING TO DO in OCCUPIED TERRITORIES OF PALESTINE IN PALESTINIANS LANDS. Hell with Israel. #ApartheidIsrael
5552,"@RMathoka @swilkinsonbc Israel is terrorists State in the ME. The State of Israel entertains killing Palestinians, journalists. #ApartheidIsrael"
5553,"I woke up today on the terrible news of the murder of Martyr #ShereenAbuAqleh. I feel devastated. She was a journalist, she was in duty, unarmed, and doing what she did her entire life: Showing the real face of #IsraeliCrimes.
A #Zionist soldier shot her directly on her head. https://t.co/Ha4lQHh0rr"
5554,"Prisoner Khalil suffers from critical health conditions,as he suffers from damage of the nerves of the hands and feet and he is unable to move them,in addition to the nerves of the eyes,and he lost more than 18kg of his weight.
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5555,"I want to share the video of the funeral of #ShireenAbuAqla to show the brutality of the Israeli apartheid regime, but I can't bring myself to it. It's so painful and insulting to our humanity. #FreePalestine #EndIsraeliApartheid 
#Nakba74"
5556,"The father of the hunger-striking captive, Khalil Awawdeh : My son Khalil's health situation entered the stage of extreme danger and became unable to move.

#IsraeliCrimes #FreeKhalil https://t.co/m2sbxgnpvO"
5557,"2/3 of 🇵🇸 population was forced out in mass wave of ethnic cleansing. Euro Zios came NOT to integrate/assimilate into 🇵🇸, but invaded, destroy, depopulate &amp; replace the indigenous Muslim/Christian people. Zio supremacy demands brutal subjugation &amp; silencing of 🇵🇸people. #BDS https://t.co/it2vKft1RZ"
5558,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
5559,"@Yasmeen11482677 @312shelly3 74 years is not colonialism it is terrorism!!
#IsraeliCrimes 
#DenounceIsrael 
#FreePalestine"
5560,"The prisoner Khalil Awawda is facing a dangerous health condition, and this danger is compounded with the passage of time, and with the occupation's refusal to respond to his demand and end his administrative detention.
Speak Up!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5561,"@AsaWinstanley @PhillipsBarrie @DavidLammy I have written an open letter to my MP calling for all political ""friends of Israel"" groups left and right to be banned in the #UK which will be online shortly!

Israel must be held accountable!

#ApartheidIsrael"
5562,"The occupation prisons administration assault the prisoner Khalil Awawda and is waiting for his case to become fatal in order to transfer him to the hospital!!
Speak Up!!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5563,"The occupation authorities refuse to bring in the personal belongings of the prisoner Khalil Awawda and have prevented him from showering for more than a month. Speak Up!!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5564,"The policy of administrative detention is an unfair policy that cannot be accepted by a sound mind or a single human rights charter!
Speak Up and REJECT!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5565,"The Prisoner's Club clarified that the prison administration returned the prisoner Khalil to Ramle prison after it had recently transferred him to Asaf Harofeh hospital due to the deterioration of his health condition.Speak Up!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5566,"Two prisoners continue their open-ended hunger strike in protest of the administrative detention without charge or trial by the Israeli occupation, Khalil Awawda (74 days) and Raed Rayan (39 days).
Speak Up!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
5567,"The medical system of the Israeli occupation participates in the process of abusing the hunger strikers and this emerged by linking the detention of the detainee in the civil hospital to his acceptance of medical supplements and examinations
#معركة_الامعاء_الخاوية
#IsraeliCrimes"
